mrts,clause_id,title,page_start,page_end,text
MRTS07C,8.7.5.3.2,Measuring actual stabilised layer thickness,36,37,"During each final bituminous incorporation pass and prior to compaction, depth checks shall be
undertaken to determine the lower reference level at the bottom of the stabilised layer. The frequency
of the depth checks shall be stated in Clause 5.4. Depth checks shall be undertaken by a Surveyor in
accordance with the limits of accuracy defined in MRTS56 Construction Surveying.
Following compaction and final trim, levels shall be obtained from the top of the finished stabilised
layer. They shall be recovered in the horizontal plane to an accuracy of ± 50 mm of the same location
as those from which the lower reference levels were obtained. The difference between the finished
surface level and lower reference level shall be recorded as the actual stabilised layer thickness.
The actual stabilised layer thickness shall be recorded by the Contractor and reported to the
Administrator. The record for each thickness determination shall include:
a) the position and measurement of the lower reference level at each depth check location
b) the position and measurement of the finished surface level at each depth check location.
c) the actual stabilised layer thickness result obtained by subtracting the finish surface level
measurement from the lower reference level measurement for each test location (rounded to
the nearest 1 mm), and
d) the minimum characteristic value calculated in accordance with Clause 12 of
MRTS01 Introduction to Technical Specifications, of all stabilised layer thickness
measurements for each lot.
As an alternative to measuring the finished surface level recovered in the horizontal plane to an
accuracy of ± 50 mm of the same location as the lower reference level measurements, a Triangular
Irregular Networks (TIN) surveyed surface may be used by the Contractor.
The Contractor shall submit to the Administrator the proposed reporting positions (grid pattern and
offsets) for the finished surface level survey capture. The use of TIN shall not be accepted until the
Administrator has approved the Contractor’s methodology.
In some locations, the finished surface level design geometry may be sub-optimal in crossfall
and/or longitudinal grade and therefore not suitable for TIN surface creation. In these locations, the
use of TIN shall not be accepted by the Administrator.
A Surveyor shall undertake the as-constructed survey capture of the finished stabilised layer in
accordance with the geometrics conformance requirements of this Specification, and the As
Constructed Survey requirements of MRTS56 Construction Surveying. From the as-constructed
survey capture, a TIN surface can be developed and used to represent the finished surface level of
the stabilised layer.
The actual stabilised layer can be measured and reported to the Administrator using this TIN
surface as per the requirements of this Clause.
In all cases,
• the reported positions must be recovered within the bounds of the developed TIN surface,
and
• the finished surface level and lower reference level measurements are recovered in the as-
constructed survey to an accuracy of ± 1,000 mm."
MRTS07C,8.7.5.4,"Geometrics, horizontal tolerances",38,38,"The horizontal position of any point on the pavement shall not differ from the corresponding point
shown on the drawings or as otherwise specified in the Contract, calculated as described in
Clause 8.7.5, by more than ± 50 mm, except where alignment of the pavement with an existing
pavement or structure is necessary. In this case, the new work shall be joined neatly to the existing
work or structure in a smooth manner as shown on the drawings or as otherwise specified in the
Contract. If the drawings or other Contract documents do not show, describe or specify how new work
is to join to existing pavement or structures then it shall be done in a manner that is acceptable to the
Administrator."
MRTS07C,8.7.5.5.1,General,38,38,"Where required by Clauses 8.7.5.5.2, 8.7.5.5.3 and 8.7.5.5.4, additional tolerances shall apply to the
pavement lots in a stabilised layer.
The Contractor may have to carry out additional work to achieve these additional tolerances. Payment
for any such work shall be deemed to be included in the Contractor’s scheduled rate for the relevant
work items."
MRTS07C,8.7.5.5.2,Deviation from a straightedge,38,38,"Clause 8.2.1 of Annexure MRTS07C.1 specifies whether a deviation from a straightedge tolerance is
to be applied. If no indication is given, deviation from a straightedge tolerance shall apply.
The deviation from a 3 m long straightedge placed anywhere on the surface of a layer shall not
exceed the limit stated in Clause 8.2.2 of Annexure MRTS07C.1, due allowance being made for
design shape, where relevant.
The limit stated in Clause 8.2.2 of Annexure MRTS07C.1 shall be one of the alternatives given in
Table 8.7.5.5.2. If no limit is given, it shall be Alternative D (5 mm).
Table 8.7.5.5.2 – Tolerance for deviation from a straightedge
Alternative Maximum value (mm)
D 5
E 8
F 15
Alternative D tolerance (5 mm) is recommended for an insitu stabilised layer that will be bitumen
sealed and trafficked, or when the subsequent overlying layer is asphalt."
MRTS07C,8.7.5.5.3,Crossfall,38,39,"Clause 8.3 of Annexure MRTS07C.1 specifies whether a crossfall tolerance applies. If no indication is
given, crossfall tolerance shall apply.
The crossfall shall not depart from the corresponding crossfall shown in the Contract by more than
0.5% absolute.
The crossfall shall be measured:
a) between any two points more than two metres apart except where a pavement verge is less
than two metres wide. For pavement verges less than two metres wide, the measurement
shall be made between the extreme edges of the pavement verge on each side of the
pavement
b) transverse to the centre line of the carriageway, and
c) within the boundaries of a cross-section element which has a constant crossfall."
MRTS07C,8.7.5.5.4,Road roughness (surface evenness),39,39,"Clause 8.4.1 of Annexure MRTS07C.1 specifies whether a surface evenness tolerance applies to the
stabilised layer. If no indication is given, surface evenness tolerance shall apply.
The surface evenness of a stabilised layer shall be such as to provide a road roughness value not
exceeding the specified road roughness (Rs) stated in Clause 8.4.2 of Annexure MRTS07C.1 or,
where not so stated, not exceeding the value specified in Table 8.7.5.5.4.
Table 8.7.5.5.4 – Road roughness requirements
Property Maximum value (m/km)
Road roughness (R ) 1.94
ₛ
The roughness of the following features is required to be reported during roughness testing, but shall
be excluded from the ride quality assessment:
• roundabouts
• railway crossing and grids
• bridge joints, and
• inspection pit covers (for example, drainage access chambers).
The Contractor shall nominate a methodology and provide calculations on ride quality for the
Administrators acceptance, showing how each feature has been excluded from the assessment and
the subsequent lot structure.
Pavement features (including joints) or signalised / unsignalized intersections (other than
roundabouts) shall not be excluded from the ride quality assessment unless agreed by Administrator.
The Administrator may increase the specified maximum road roughness (R ) value to 2.31 m/km
when the stabilised layer will be overlaid with asphalt or another pavement material within the same
ₛ
Contract, and there is a roughness requirement specified elsewhere in the Contract for the
overlying layer.
In all cases, when applying extended limits and reduced values in accordance with MRS07C Insitu
Stabilised Pavements using Foamed Bitumen, the specified maximum road roughness (R ) value
shall be as stated in Clause 8.4.2 of Annexure MRTS07C.1 or, where not so stated, not exceeding
ₛ
the value specified in Table 8.7.5.5.4."
MRTS07C,9.1,General,40,40,"Unless otherwise stated in this Technical Specification, the selection of sampling or test locations shall
be carried out using random stratified sampling. Exceptions include testing of:
a) geometrics (Clause 9.4)
b) the bituminous stabilising agent content (Clause 9.5)
c) the surface spread rate of the secondary stabilising agent (Clause 9.6), and
d) proof rolling of pavement layers (Clause 9.9).
The Contractor is responsible for performing sufficient tests to ensure that the pavement complies with
the standards and requirements of this Technical Specification. However, the Contractor’s testing
program shall be such that the testing frequencies and number of tests are not less than those
specified in Clause 5.4."
MRTS07C,9.2,Process requirements,40,40,"Where construction has been carried out using process requirements, checking for compliance with
the specified requirements shall be carried out during and after the construction operation, as relevant.
Except for compaction, compliance checking shall be carried out in accordance with Clause 5.4. If a
process requirement is specified for compaction the minimum testing frequencies and minimum
number of tests for compaction specified in Clause 5.4 apply to trial sections and do not apply to other
sections.
Notwithstanding this, the requirements of Clause 8.5.2 shall apply."
MRTS07C,9.3,Product standards,40,40,"Where construction has been carried out using product standards, compliance testing of the pavement
shall be undertaken for each lot. If a product standard is specified, the minimum testing frequencies
and minimum number of tests for compaction specified in Clause 5.4 apply.
Notwithstanding this, the requirements of Clauses 8.5.3 shall apply."
MRTS07C,9.4.1,General,40,40,"All geometric tolerances, except for surface evenness as specified in Clause 9.4.2, shall be checked
at regular intervals not greater than those specified in Clause 5.4."
MRTS07C,9.4.2,Road roughness (surface evenness),40,40,"The surface evenness of a stabilised pavement layer shall be measured by road roughness as per
Test Method Q708B, Q708C, and Q708D.
For road roughness testing, a lot shall be 100 m in length."
MRTS07C,9.5,Bituminous stabilising agent spread rate,40,42,"The bituminous stabilising agent spread rate shall be determined by either the average of the
measured application rate, measured by the flow meter onboard the stabiliser, or by the average of
the tanker dipping readings measured at the start and end of each run as specified in Clause 10 of
Annexure MRTS07C.1.
In all cases, the bituminous stabilising agent spread rate shall be within the allowable tolerance
specified in Clause 8.7.2.2.
The results of all dipping and flow meter results shall be recorded and included in the quality records
and reported to the Administrator. The record and report for each application rate test shall include:
a) the position, date and time
b) all values and calculations, including assumptions, used to calculate the application rate, and
c) the calculated application rate of bitumen.
The testing program for determination of the bituminous stabilising agent content shall be discussed
and agreed with the Administrator prior to commencement of stabilising operation.
In addition, the quantity of bituminous stabilising agent incorporated during each stabilising run shall
be recorded and included in the quality records and reported to the Administrator.
The record and report for each run shall include:
a) the start position, date and time
b) the end position, date and time
c) the length of the run
d) the width of the run
e) when tanker dipping is undertaken:
i. the volume of bitumen in the tanker at the start of the run
ii. the volume of bitumen in the tanker at the midpoint of the run (if the length of the run
exceeds 500 m)
iii. the volume of bitumen in the tanker at the end of the run
iv. the volume of bitumen incorporated into the pavement between each dip reading
v. the total volume of bitumen incorporated into the pavement for the entire run
f) when a flow meter is used:
i. The total volume of bitumen incorporated into the pavement for the entire run measured
by the flow meter onboard the stabiliser
g) the temperature of the bitumen in the tanker during stabilisation
h) the average bitumen application rate, and
i) expansion ratio and half-life.
All records shall be such that the actual bitumen application rate for each stabilisation run shall be
calculated at 15ºC prior to the next stabilising run.
All volume conversions, in relation to changes in temperature of bituminous materials, shall be carried
out in accordance with the relevant factors listed in Table 9.5 using the following formula:
𝑉𝑉𝐵𝐵 =𝑉𝑉𝐵𝐵𝐻𝐻×𝐹𝐹𝑇𝑇
where: = volume of bitumen at 15ºC (L)
𝑉𝑉𝐵𝐵 = volume of bitumen at high temperature (L) immediately prior to incorporation into the
materials to be stabilised, and
𝑉𝑉𝐵𝐵𝐻𝐻
= factor in high temperature from Table 9.5.
The mas𝐹𝐹s𝑇𝑇 of bitumen is then calculated from the volume of bitumen at 15ºC using the following
formula:
𝑀𝑀𝐵𝐵 =𝑉𝑉𝐵𝐵×1.04
where: = mass of bitumen at 15ºC (kg), and
𝑀𝑀𝐵𝐵 = volume of bitumen at 15ºC (L).
𝑉𝑉𝐵𝐵
Table 9.5 – Equivalent volumes at 15ºC of 1 litre of bituminous material measured at higher
temperatures
Temp (ºC) Factor Temp (ºC) Factor Temp (ºC) Factor"
MRTS07C,9.6,Secondary stabilising agent spread rate,42,43,"The secondary stabilising agent spread rate shall be determined by testing using the surface spread
rate of the secondary stabilising agent (Test Method Q719). The secondary stabilising agent content
shall be within the allowable tolerance specified in Clause 8.7.2.3.
The results of all surface spread rate tests shall be recorded and included in the quality records and
reported to the Administrator.
The record and report for each surface spread rate test shall include:
a) the position(s), date and time
b) all values and calculations, including assumptions, used to calculate the surface spread rate,
and
c) the calculated surface spread rate.
The testing program for determination of the secondary stabilising agent content shall be discussed
and agreed with the Administrator prior to commencement of stabilising operation.
In addition, the tonnage of stabilising agent placed during each spreading run shall be recorded in the
quality records and reported to the Administrator. The record and report for each run shall include the:
a) start position, date and time
b) end position, date and time
c) length of the run
d) width of the run
e) tonnage of stabilising agent in the spreader at the start of the run
f) tonnage of stabilising agent at in the spreader 500 m intervals (if the length of the run exceeds
500 m)
g) tonnage of stabilising agent in the spreader at the end of the run
h) tonnage of stabilising agent spread for each 500 m interval (if the length of the run exceeds
500 m), and
i) tonnage of stabilising agent spread for the entire run."
MRTS07C,9.7,Compaction,43,44,"The compaction standard for each lot shall be represented by the minimum characteristic value of the
compaction results. The characteristic value shall be calculated as stated in Clause 12 of
MRTS01 Introduction to Technical Specifications or Test Method Q020 using the individual relative
compaction results determined from testing each lot.
Where the minimum characteristic value of a lot’s compaction results does not comply with the
requirements of this Technical Specification, the Contractor shall raise a suitable non-conformance
report. The Administrator should review each individual compaction result. The review may
necessitate the need for additional investigation to identify the underlying cause(s) for the
noncompliance. The Administrator should also review the homogeneity of the works.
The locations of all tests undertaken for the determination of insitu dry density and relative compaction
shall be at the same locations of samples taken to determine the corresponding laboratory MDR.
Sampling of stabilised materials to determine the laboratory MDR as detailed in Test Method Q142A
shall take place immediately after the incorporation of the bituminous stabilising agent, but prior to the
commencement of compaction of the stabilised material.
The relative compaction of the stabilised material as detailed in Test Method Q140A shall be
determined for the entire thickness of the stabilised layer.
Inherently, the insitu stabilisation process involves the mixing of existing materials whose properties
can be unpredictable and may also vary within the Project limits. Therefore, caution must be
applied when seeking to determine nuclear gauge biases (refer to Nuclear Gauge Testing Manual
(NGTM) Test Method N01), and/or, attempting to establish and monitor assigned values (refer to
Test Method Q144A)."
MRTS07C,9.7.1,Time limits for MDR laboratory compaction,44,44,"Following sampling, the MDR testing shall be completed to a stage where laboratory compaction has
been completed within three hours of the commencement of the incorporation of the bituminous
stabilising agent for the corresponding lot.
To comply with the above requirements, the Contractor may need to consider the establishment of
an annex laboratory facility onsite.
Additionally, following sampling, oven drying of all specimens used to determine the moisture content
shall commence within the same work shift as the stabilisation works for the corresponding lot."
MRTS07C,9.7.2,Time limits for the determination of compacted density,44,44,"Unless otherwise approved by the Administrator, the determination of compacted density using Test
Method Q141A or Test Method Q141B shall be completed to a stage where the wet density has been
determined within 24 hours after the end of the work shift where stabilisation works were completed
for the corresponding lot.
Additionally, any moisture sub-sample is being oven dried within the same work shift as the
compacted density testing for Test Method Q141A or Test Method Q141B is being undertaken."
MRTS07C,9.7.3,Time limits for the determination of material biases,44,44,"For the determination of material biases for Test Method Q141A, compacted density testing using Test
Method Q141B shall be completed to a stage where the wet density has been determined within"
MRTS07C,24,hours after the end of the work shift where stabilisation works were completed for the,44,44,"corresponding lot.
Additionally, any moisture sub-sample is being oven dried within the same work shift as the
compacted density testing for Test Method Q141B is being undertaken."
MRTS07C,9.8,Moisture ratio,44,45,"The moisture ratio of the uncompacted materials (MRᵤ) shall be determined in accordance with Test
Method Q250.
The moisture sample locations shall be identical to the MDR sampling locations for compaction testing
(refer to Clause 9.7). The moisture samples shall be extracted immediately after the incorporation of
the bituminous stabilising agent by the stabiliser and prior to the addition of any additional moisture for
the purposes of compaction and trimming.
Following sampling, oven drying of all specimens used to determine the moisture content shall
commence within the same work shift as the stabilisation works for the corresponding lot.
The moisture ratio shall be calculated using the individual moisture content compared to the optimum
moisture content for each corresponding location (refer to Clause 9.7). As a minimum frequency, the
moisture ratio of the uncompacted materials shall be assessed at each test location for compaction.
The results shall be reported to the Administrator as soon as it is available."
MRTS07C,9.9.1,Proof rolling prior to early trafficking,45,45,"No trafficking shall be allowed until the requirement of Clause 9.9 is carried out and no perceptible
surface deformation is observed. Additional curing time may be required prior to traffic."
MRTS07C,9.9.2,Proof rolling of stabilised layers,45,45,"The proof rolling test specified in this clause shall apply to a completed stabilised layer unless stated
otherwise in Clause 9 of Annexure MRTS07C.1. If no indication is given, the proof rolling test shall
apply.
Each stabilised layer shall be tested for perceptible surface deformation by ‘proof rolling’ the stabilised
layer, in the presence of the Administrator Witness Point 8 All areas of the stabilised layers shall be
‘proof rolled’, including all trafficked lanes, shoulders and other areas.
Testing shall be in accordance with Test Method Q723 unless otherwise approved by the
Administrator. Testing for perceptible surface deformation is exempt from the requirement for NATA
accreditation or Construction Material Testing (CMT) registration.
Where the surface of any section of a stabilised layer displays perceptible surface deformation under
proof rolling, the Administrator may require the Contractor to carry out additional compliance testing to
ensure that the affected section of the stabilised layer complies with Clauses 8.7.2, 8.7.3 and 8.7.4.
No additional payment shall be made by the Principal for such additional testing.
Where the surface of any section of a stabilised layer displays perceptible surface deformation under
proof rolling, the construction of any overlying pavement layer and/or spray seal shall not proceed until
the Administrator grants the Contractor permission to proceed in accordance with Clause 9.10.
The proof rolling result reported for any stabilised layer lot shall be representative of the condition of
the lot immediately prior to it being covered by another pavement layer or spray seal. If the stabilised
layer lot has been subjected to rainfall or moisture ingress in any way since proof rolling was
undertaken, the Administrator may direct the Contractor to retest the lot to prove conformance. If the
retested results do not comply with the requirements of this Technical Specification, the Contractor
shall rectify the stabilised layer such that it complies with the requirements of this Technical
Specification. No additional payment will be made by the Principal for any such additional efforts.
Test Method Q723 provides a method for using a loaded water tanker for proof rolling."
MRTS07C,9.10,Acceptance,46,46,"For any completed stabilised pavement lot, the Contractor shall submit to the Administrator all
compliance testing relevant to that lot within 72 hours after the completion of the lot's bituminous
incorporation pass (refer to Clause 8.6.11). Construction shall not proceed until the Administrator has
received these compliance test results. The Contractor shall allow at least one working day for a
response from the Administrator.
Compliance test results need to be provided by the Contractor to the Administrator in a timely
manner (within 72 hours after the completion of the lot's bituminous incorporation pass). This will
allow the Contractor and Administrator to monitor the progress and quality of the works and
address any non-conformances promptly.
No stabilised pavement lot shall be covered by a subsequent layer of pavement or by surfacing until
all compliance testing has been completed and the layer has been presented to the Administrator for
permission to proceed. Hold Point 8
No stabilised pavement lot shall be covered by a subsequent layer of pavement or by surfacing until
the As Constructed Survey requirements for the stabilised pavement lot have been met as specified in
MRTS56 Construction Surveying and notice of such works has been provided to the Administrator."
MRTS07C,10,Supplementary requirements,46,50,"The requirements of MRTS07C Insitu Stabilised Pavements Using Foamed Bitumen are varied by the
supplementary requirements given in Clause 12 of Annexure MRTS07C.1.
Appendix A: Maximum lot sizes and minimum testing frequencies
Table A1 – Maximum lot size requirements
Construction Activity Maximum Lot Size
Supply of unbound granular materials for shape correction
5,000 tonnes
and new material to replace unsuitable material
Construction of insitu stabilised pavements using foamed The area (in m²) of production, of completed stabilised layer, achieved during a single work period, provided
bitumen the material is, in the opinion of the Administrator, essentially uniform.
Road roughness (surface evenness) 100 m
Table A2 – Unbound granular materials for shape correction and new material to replace unsuitable material – source and product compliance
testing requirements
Normal Testing Level Reduced Testing Level
Material Property Test Method
Minimum Testing Minimum No. of Minimum Testing Minimum No. of
Frequency Tests Frequency Tests
Source Testing
Petrographic assessment of Q188
aggregates
Wet strength AS 1141.22
Wet / dry strength variation AS 1141.22
Water absorption AS 1141.6
Degradation factor Q208B
Product Testing
Flakiness index Q201
For Type 2, Type 3 or Type 4 unbound granular material
California Bearing Ratio* Q113A
refer to MRTS05 Unbound Pavements
Particle size distribution (grading) Q103A
Fines ratio Q103A
Liquid limit Q104A
Linear shrinkage Q106
UCS (Type 2 materials containing Q115
recycled concrete)
Foreign Material (Type 2 materials Q477
containing recycled material)
pH (Type 2 materials containing AS 1289.4.3.1
recycled concrete)
Sulfate content AS 1289.4.2.1# 1 test per material source
Sulfate content (water) AS 1289.4.2.1# 1 test per water source
Notes:
* Refer to MRTS05 Unbound Pavements for CBR testing requirements for Type 2, Type 3 and Type 4 materials.
# Or other published or validated classical chemistry technique or instrumentation technique.
Table A3 – Construction compliance testing requirements
Normal Testing Level Reduced Testing Level
Construction Activity Test Method
Minimum Testing Minimum No. of Minimum Testing Minimum No. of
Frequency Tests Frequency Tests
Compaction Q140A 1 test per 500 m² 4 tests per lot 1 test per 1000 m² 2 tests per lot
Moisture ratio (uncompacted) (MRᵤ) Q250 1 test per 500 m² 4 tests per lot 1 test per 1000 m² 2 tests per lot
Surface spread rate of secondary stabilising
Q719^ Minimum 1 per spreading run
agent
Slaking spot checks (quicklime) Clause 8.6.7 1 per 25 linear m
Foamed bitumen properties (half-life and
Clause 8.6.11 1 per bitumen tanker within the first 35 m of bitumen incorporation pass
expansion ratio)
Surface spread rate of bituminous stabilising
Clause 9.5 1 per bitumen incorporation pass
agent
a) 1 per 5 linear m within the first 20 m of each final a) 1 per 5 m within the first 20 m of each final
bitumen incorporation pass, and bitumen incorporation pass, and
Depth checks Survey
b) 1 per 20 linear m for the remaining length of each b) 1 per 50 m for the remaining length of each
final bitumen incorporation pass final bitumen incorporation pass.
Proof Rolling Q723 Refer to Clause 9.9
Note:
^ For Q719, the requirement for the test to be carried out by a registered NATA and Construction Materials Testing (CMT) Supplier in accordance with MRTS50 Specific Quality
System Requirements, shall be relaxed.
Table A4 – Geometrics compliance testing requirements
Normal Testing Level Reduced Testing Level
Construction Activity Test Method Minimum Testing Minimum No. Minimum Testing Minimum No.
Frequency of Tests Frequency of Tests
Geometrics horizontal position Survey
Each 20 linear m - measured at all shoulder edges, lane lines and other changes in grade across the pavement
Geometrics vertical levels Survey
Geometrics layer thickness Survey 1 per 20 linear m 1 per 50 linear m
a) within lane:"
MRTS07C,1,"per 20 linear m along each stabilising run, unless otherwise approved by the Administrator. Measurements shall be",50,50,"taken in both the transverse and longitudinal directions.
b) longitudinal joint:"
MRTS07C,1,measurement per joint in each wheel path in each lane.,50,50,"Deviation from a straightedge Q712 For the measurement of joints, place the straightedge on the completed layer, perpendicular to the joint. With the end
of the straightedge directly over the joint, gradually move the straightedge across the joint for its full length and
identify the point on the layer that produces the largest deviation under the straightedge (between two points of
contact). Record the deviation at this point.
d) joint to existing pavement (not constructed under the Contract):"
MRTS07C,1,measurement per joint in each wheel path in each lane. For all joints that tie the new works to existing pavement,50,50,"(not constructed under the Contract), place the straightedge on the road surface perpendicular to the joint. With the
end of the straightedge directly over the joint and the other end located within the works, record the largest deviation
under the straightedge (between two points of contact).
Crossfall Survey 1 per 20 linear m – measured for all crossfalls shown in the design documentation at the point of testing
Road roughness (surface Q708B, Q708C
Refer to Clause 8.7.5.5.4 and Clause 9.4.2
evenness) or Q708D"
